series1,series2,sbd,cogroup1,cogroup2,same_cogroup,pair_type,relationship,overlap
m7.C4,m6.C6,0.2507885311379715,3,5,FALSE,clone-clone,between co-clusters,0.06896551724137931
m7.C5,m6.C6,0.3512001945347418,3,5,FALSE,clone-clone,between co-clusters,0.03448275862068965
m7.C6,m6.C6,0.16482744790736503,5,5,TRUE,clone-clone,within co-cluster,0.4096916299559472
m7.C7,m6.C6,0.004078904556513718,5,5,TRUE,clone-clone,within co-cluster,0.47577092511013214
m7.Enterobacteriaceae,m6.C6,0.626223378084086,3,5,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m6.C6,0.5915661357376396,1,5,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m6.C6,0.5408598912919168,1,5,FALSE,clone-species,between co-clusters,0
m8.C1,m6.C6,0.5303497593392996,1,5,FALSE,clone-clone,between co-clusters,0
m8.C2,m6.C6,0.5327010908300045,1,5,FALSE,clone-clone,between co-clusters,0
m8.C3,m6.C6,0.2276399869802498,3,5,FALSE,clone-clone,between co-clusters,0.04845814977973568
m8.C4,m6.C6,0.1645256102293352,5,5,TRUE,clone-clone,within co-cluster,0.2511013215859031
m8.C5,m6.C6,0.014384299707926651,5,5,TRUE,clone-clone,within co-cluster,0.5154185022026432
m8.C6,m6.C6,0.08724277589778406,5,5,TRUE,clone-clone,within co-cluster,0.16666666666666666
m8.C7,m6.C6,0.2332828030446411,5,5,TRUE,clone-clone,within co-cluster,0.1
m8.Enterobacteriaceae,m6.C6,0.5901360458685436,3,5,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m6.C6,0.5573752164466516,1,5,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m6.C6,0.5170987513692987,1,5,FALSE,clone-species,between co-clusters,0
m6.Lactobacillaceae,m6.Enterobacteriaceae,0.5861572257951507,1,3,FALSE,species-species,between co-clusters,0
m6.Paenibacillaceae,m6.Enterobacteriaceae,0.6331607316457493,1,3,FALSE,species-species,between co-clusters,0
m7.C1,m6.Enterobacteriaceae,0.5844640533466863,1,3,FALSE,clone-species,between co-clusters,0
m7.C2,m6.Enterobacteriaceae,0.7417432587191264,1,3,FALSE,clone-species,between co-clusters,0
m7.C3,m6.Enterobacteriaceae,0.3499678242067914,3,3,TRUE,clone-species,within co-cluster,0
m7.C4,m6.Enterobacteriaceae,0.3912424418263577,3,3,TRUE,clone-species,within co-cluster,0
m7.C5,m6.Enterobacteriaceae,0.2344112560139311,3,3,TRUE,clone-species,within co-cluster,0
m7.C6,m6.Enterobacteriaceae,0.568792803821512,5,3,FALSE,clone-species,between co-clusters,0
m7.C7,m6.Enterobacteriaceae,0.5686518280112944,5,3,FALSE,clone-species,between co-clusters,0
m7.Enterobacteriaceae,m6.Enterobacteriaceae,0.0036558970202321683,3,3,TRUE,species-species,within co-cluster,0
m7.Lactobacillaceae,m6.Enterobacteriaceae,0.6651107446776647,1,3,FALSE,species-species,between co-clusters,0
m7.Paenibacillaceae,m6.Enterobacteriaceae,0.6119916542849602,1,3,FALSE,species-species,between co-clusters,0
m8.C1,m6.Enterobacteriaceae,0.7129989098891264,1,3,FALSE,clone-species,between co-clusters,0
m8.C2,m6.Enterobacteriaceae,0.5563434448304467,1,3,FALSE,clone-species,between co-clusters,0
m8.C3,m6.Enterobacteriaceae,0.39916349071287394,3,3,TRUE,clone-species,within co-cluster,0
m8.C4,m6.Enterobacteriaceae,0.5826369805259205,5,3,FALSE,clone-species,between co-clusters,0
m8.C5,m6.Enterobacteriaceae,0.5616558492395118,5,3,FALSE,clone-species,between co-clusters,0
m8.C6,m6.Enterobacteriaceae,0.587742003558355,5,3,FALSE,clone-species,between co-clusters,0
m8.C7,m6.Enterobacteriaceae,0.5284304775992048,5,3,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m6.Enterobacteriaceae,0.015885658213643183,3,3,TRUE,species-species,within co-cluster,0
m8.Lactobacillaceae,m6.Enterobacteriaceae,0.6047873339611495,1,3,FALSE,species-species,between co-clusters,0
m8.Paenibacillaceae,m6.Enterobacteriaceae,0.6527235240515707,1,3,FALSE,species-species,between co-clusters,0
m6.Paenibacillaceae,m6.Lactobacillaceae,0.15696383355427923,1,1,TRUE,species-species,within co-cluster,0
m7.C1,m6.Lactobacillaceae,0.23080795854997804,1,1,TRUE,clone-species,within co-cluster,0
m7.C2,m6.Lactobacillaceae,0.18403360342640018,1,1,TRUE,clone-species,within co-cluster,0
m7.C3,m6.Lactobacillaceae,0.37528097108910363,3,1,FALSE,clone-species,between co-clusters,0
m7.C4,m6.Lactobacillaceae,0.48120456047689164,3,1,FALSE,clone-species,between co-clusters,0
m7.C5,m6.Lactobacillaceae,0.4137631315503705,3,1,FALSE,clone-species,between co-clusters,0
m7.C6,m6.Lactobacillaceae,0.4888227724779507,5,1,FALSE,clone-species,between co-clusters,0
m7.C7,m6.Lactobacillaceae,0.5370772800921342,5,1,FALSE,clone-species,between co-clusters,0
m7.Enterobacteriaceae,m6.Lactobacillaceae,0.597469445259822,3,1,FALSE,species-species,between co-clusters,0
m7.Lactobacillaceae,m6.Lactobacillaceae,0.08655673842016554,1,1,TRUE,species-species,within co-cluster,0
m7.Paenibacillaceae,m6.Lactobacillaceae,0.1486671583555107,1,1,TRUE,species-species,within co-cluster,0
m8.C1,m6.Lactobacillaceae,0.16607775707147476,1,1,TRUE,clone-species,within co-cluster,0
m8.C2,m6.Lactobacillaceae,0.2642918796827267,1,1,TRUE,clone-species,within co-cluster,0
m8.C3,m6.Lactobacillaceae,0.4156050157024278,3,1,FALSE,clone-species,between co-clusters,0
m8.C4,m6.Lactobacillaceae,0.5222558811556638,5,1,FALSE,clone-species,between co-clusters,0
m8.C5,m6.Lactobacillaceae,0.5287582401001092,5,1,FALSE,clone-species,between co-clusters,0
m8.C6,m6.Lactobacillaceae,0.47851146827875357,5,1,FALSE,clone-species,between co-clusters,0
m8.C7,m6.Lactobacillaceae,0.5524188148005738,5,1,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m6.Lactobacillaceae,0.6001526050641479,3,1,FALSE,species-species,between co-clusters,0
m8.Lactobacillaceae,m6.Lactobacillaceae,0.05921325853764947,1,1,TRUE,species-species,within co-cluster,0
m8.Paenibacillaceae,m6.Lactobacillaceae,0.21463912913298122,1,1,TRUE,species-species,within co-cluster,0
m7.C1,m6.Paenibacillaceae,0.20777988237843847,1,1,TRUE,clone-species,within co-cluster,0
m7.C2,m6.Paenibacillaceae,0.05255382703382838,1,1,TRUE,clone-species,within co-cluster,0
m7.C3,m6.Paenibacillaceae,0.5248203376648902,3,1,FALSE,clone-species,between co-clusters,0
m7.C4,m6.Paenibacillaceae,0.5617269719609432,3,1,FALSE,clone-species,between co-clusters,0
m7.C5,m6.Paenibacillaceae,0.5823936274822686,3,1,FALSE,clone-species,between co-clusters,0
m7.C6,m6.Paenibacillaceae,0.4728462045231099,5,1,FALSE,clone-species,between co-clusters,0
m7.C7,m6.Paenibacillaceae,0.5294905231754796,5,1,FALSE,clone-species,between co-clusters,0
m7.Enterobacteriaceae,m6.Paenibacillaceae,0.6385419462403934,3,1,FALSE,species-species,between co-clusters,0
m7.Lactobacillaceae,m6.Paenibacillaceae,0.24496562656104404,1,1,TRUE,species-species,within co-cluster,0
m7.Paenibacillaceae,m6.Paenibacillaceae,0.012316543279255243,1,1,TRUE,species-species,within co-cluster,0
m8.C1,m6.Paenibacillaceae,0.02672196176939412,1,1,TRUE,clone-species,within co-cluster,0
m8.C2,m6.Paenibacillaceae,0.24332493571693392,1,1,TRUE,clone-species,within co-cluster,0
m8.C3,m6.Paenibacillaceae,0.600488149572258,3,1,FALSE,clone-species,between co-clusters,0
m8.C4,m6.Paenibacillaceae,0.5082271368222285,5,1,FALSE,clone-species,between co-clusters,0
m8.C5,m6.Paenibacillaceae,0.519593166434688,5,1,FALSE,clone-species,between co-clusters,0
m8.C6,m6.Paenibacillaceae,0.4717663110372663,5,1,FALSE,clone-species,between co-clusters,0
m8.C7,m6.Paenibacillaceae,0.5404903589923057,5,1,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m6.Paenibacillaceae,0.6947283657656367,3,1,FALSE,species-species,between co-clusters,0
m8.Lactobacillaceae,m6.Paenibacillaceae,0.1483390298659817,1,1,TRUE,species-species,within co-cluster,0
m8.Paenibacillaceae,m6.Paenibacillaceae,0.12360667761278366,1,1,TRUE,species-species,within co-cluster,0
m7.C2,m7.C1,0.13769596305348497,1,1,TRUE,clone-clone,within co-cluster,0
m7.C3,m7.C1,0.4487734142451817,3,1,FALSE,clone-clone,between co-clusters,0
m7.C4,m7.C1,0.5148611829553135,3,1,FALSE,clone-clone,between co-clusters,0
m7.C5,m7.C1,0.5354879161509449,3,1,FALSE,clone-clone,between co-clusters,0
m7.C6,m7.C1,0.4497956934445202,5,1,FALSE,clone-clone,between co-clusters,0
m7.C7,m7.C1,0.5453821003254056,5,1,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m7.C1,0.563878552378491,3,1,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m7.C1,0.15590488710240147,1,1,TRUE,clone-species,within co-cluster,0
m7.Paenibacillaceae,m7.C1,0.2769399348437084,1,1,TRUE,clone-species,within co-cluster,0
m8.C1,m7.C1,0.18865480051818317,1,1,TRUE,clone-clone,within co-cluster,0.13333333333333333
m8.C2,m7.C1,0.00638611380635401,1,1,TRUE,clone-clone,within co-cluster,0.8888888888888888
m8.C3,m7.C1,0.6161073519948566,3,1,FALSE,clone-clone,between co-clusters,0.01851851851851851
m8.C4,m7.C1,0.4915193188916863,5,1,FALSE,clone-clone,between co-clusters,0.01851851851851851
m8.C5,m7.C1,0.5268892055602623,5,1,FALSE,clone-clone,between co-clusters,0
m8.C6,m7.C1,0.46621980247118777,5,1,FALSE,clone-clone,between co-clusters,0
m8.C7,m7.C1,0.5033744248273201,5,1,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m7.C1,0.6029595850811962,3,1,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m7.C1,0.13547648106455734,1,1,TRUE,clone-species,within co-cluster,0
m8.Paenibacillaceae,m7.C1,0.058471732021254,1,1,TRUE,clone-species,within co-cluster,0
m7.C3,m7.C2,0.6428388268798488,3,1,FALSE,clone-clone,between co-clusters,0
m7.C4,m7.C2,0.5576401997477405,3,1,FALSE,clone-clone,between co-clusters,0
m7.C5,m7.C2,0.6526914942810372,3,1,FALSE,clone-clone,between co-clusters,0
m7.C6,m7.C2,0.47693139399617424,5,1,FALSE,clone-clone,between co-clusters,0
m7.C7,m7.C2,0.5529805941609396,5,1,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m7.C2,0.7431436702190793,3,1,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m7.C2,0.2263746267758836,1,1,TRUE,clone-species,within co-cluster,0
m7.Paenibacillaceae,m7.C2,0.06543414771455336,1,1,TRUE,clone-species,within co-cluster,0
m8.C1,m7.C2,0.0284680238167061,1,1,TRUE,clone-clone,within co-cluster,0.8
m8.C2,m7.C2,0.16684777987461563,1,1,TRUE,clone-clone,within co-cluster,0.3333333333333333
m8.C3,m7.C2,0.6487468678542727,3,1,FALSE,clone-clone,between co-clusters,0
m8.C4,m7.C2,0.513859633356414,5,1,FALSE,clone-clone,between co-clusters,0
m8.C5,m7.C2,0.534933495079215,5,1,FALSE,clone-clone,between co-clusters,0
m8.C6,m7.C2,0.5005505856899111,5,1,FALSE,clone-clone,between co-clusters,0
m8.C7,m7.C2,0.5481161066487699,5,1,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m7.C2,0.7720991318164564,3,1,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m7.C2,0.13972001046000593,1,1,TRUE,clone-species,within co-cluster,0
m8.Paenibacillaceae,m7.C2,0.03925106750082763,1,1,TRUE,clone-species,within co-cluster,0
m7.C4,m7.C3,0.118315205643167,3,3,TRUE,clone-clone,within co-cluster,0
m7.C5,m7.C3,0.09814730314725617,3,3,TRUE,clone-clone,within co-cluster,0
m7.C6,m7.C3,0.3646951589625145,5,3,FALSE,clone-clone,between co-clusters,0
m7.C7,m7.C3,0.3423711805638777,5,3,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m7.C3,0.3727933842522444,3,3,TRUE,clone-species,within co-cluster,0
m7.Lactobacillaceae,m7.C3,0.5205928936999673,1,3,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m7.C3,0.45460786950601506,1,3,FALSE,clone-species,between co-clusters,0
m8.C1,m7.C3,0.5900758446910228,1,3,FALSE,clone-clone,between co-clusters,0
m8.C2,m7.C3,0.42486797039860924,1,3,FALSE,clone-clone,between co-clusters,0.15384615384615383
m8.C3,m7.C3,0.058079081215902995,3,3,TRUE,clone-clone,within co-cluster,0.5609756097560976
m8.C4,m7.C3,0.3633044983267074,5,3,FALSE,clone-clone,between co-clusters,0.08292682926829269
m8.C5,m7.C3,0.34740213611047055,5,3,FALSE,clone-clone,between co-clusters,0.03414634146341464
m8.C6,m7.C3,0.463970932718065,5,3,FALSE,clone-clone,between co-clusters,0
m8.C7,m7.C3,0.5143353957376708,5,3,FALSE,clone-clone,between co-clusters,0.1
m8.Enterobacteriaceae,m7.C3,0.37675729467942953,3,3,TRUE,clone-species,within co-cluster,0
m8.Lactobacillaceae,m7.C3,0.5089800253113161,1,3,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m7.C3,0.5690520616100896,1,3,FALSE,clone-species,between co-clusters,0
m7.C5,m7.C4,0.0768896565158389,3,3,TRUE,clone-clone,within co-cluster,0
m7.C6,m7.C4,0.17063548776869786,5,3,FALSE,clone-clone,between co-clusters,0
m7.C7,m7.C4,0.23305313242285464,5,3,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m7.C4,0.432853934183581,3,3,TRUE,clone-species,within co-cluster,0
m7.Lactobacillaceae,m7.C4,0.611188947802656,1,3,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m7.C4,0.517651005655998,1,3,FALSE,clone-species,between co-clusters,0
m8.C1,m7.C4,0.5739478658348439,1,3,FALSE,clone-clone,between co-clusters,0
m8.C2,m7.C4,0.5114617005674768,1,3,FALSE,clone-clone,between co-clusters,0
m8.C3,m7.C4,0.06949464442527231,3,3,TRUE,clone-clone,within co-cluster,0.5517241379310345
m8.C4,m7.C4,0.18079923532178388,5,3,FALSE,clone-clone,between co-clusters,0.20689655172413793
m8.C5,m7.C4,0.23088982630932375,5,3,FALSE,clone-clone,between co-clusters,0.03448275862068965
m8.C6,m7.C4,0.36081570457177226,5,3,FALSE,clone-clone,between co-clusters,0.4166666666666667
m8.C7,m7.C4,0.23087361978564958,5,3,FALSE,clone-clone,between co-clusters,0.15
m8.Enterobacteriaceae,m7.C4,0.40026887000716693,3,3,TRUE,clone-species,within co-cluster,0
m8.Lactobacillaceae,m7.C4,0.545522337713517,1,3,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m7.C4,0.522452667541197,1,3,FALSE,clone-species,between co-clusters,0
m7.C6,m7.C5,0.37309726663659337,5,3,FALSE,clone-clone,between co-clusters,0
m7.C7,m7.C5,0.3397320404933929,5,3,FALSE,clone-clone,between co-clusters,0
m7.Enterobacteriaceae,m7.C5,0.2569286342814713,3,3,TRUE,clone-species,within co-cluster,0
m7.Lactobacillaceae,m7.C5,0.5808091271497277,1,3,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m7.C5,0.5201225619073091,1,3,FALSE,clone-species,between co-clusters,0
m8.C1,m7.C5,0.6133363829586082,1,3,FALSE,clone-clone,between co-clusters,0
m8.C2,m7.C5,0.49511757421577474,1,3,FALSE,clone-clone,between co-clusters,0
m8.C3,m7.C5,0.08449223830457164,3,3,TRUE,clone-clone,within co-cluster,0.5344827586206896
m8.C4,m7.C5,0.3653983914630019,5,3,FALSE,clone-clone,between co-clusters,0.22413793103448276
m8.C5,m7.C5,0.3395248167379249,5,3,FALSE,clone-clone,between co-clusters,0.01724137931034482
m8.C6,m7.C5,0.4575563266263589,5,3,FALSE,clone-clone,between co-clusters,0.08333333333333333
m8.C7,m7.C5,0.3362242688389083,5,3,FALSE,clone-clone,between co-clusters,0
m8.Enterobacteriaceae,m7.C5,0.2327439145150847,3,3,TRUE,clone-species,within co-cluster,0
m8.Lactobacillaceae,m7.C5,0.4943624083086221,1,3,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m7.C5,0.6443638520750732,1,3,FALSE,clone-species,between co-clusters,0
m7.C7,m7.C6,0.14822539370122523,5,5,TRUE,clone-clone,within co-cluster,0
m7.Enterobacteriaceae,m7.C6,0.6242220582665691,3,5,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m7.C6,0.557331733071764,1,5,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m7.C6,0.4960792973332203,1,5,FALSE,clone-species,between co-clusters,0
m8.C1,m7.C6,0.4782746380377415,1,5,FALSE,clone-clone,between co-clusters,0
m8.C2,m7.C6,0.45077685200583495,1,5,FALSE,clone-clone,between co-clusters,0
m8.C3,m7.C6,0.23128646454628932,3,5,FALSE,clone-clone,between co-clusters,0.13595166163141997
m8.C4,m7.C6,0.015360783162916669,5,5,TRUE,clone-clone,within co-cluster,0.5036764705882353
m8.C5,m7.C6,0.12060438998843159,5,5,TRUE,clone-clone,within co-cluster,0.3656509695290859
m8.C6,m7.C6,0.11502086895256924,5,5,TRUE,clone-clone,within co-cluster,0.4166666666666667
m8.C7,m7.C6,0.11407840252576962,5,5,TRUE,clone-clone,within co-cluster,0.45
m8.Enterobacteriaceae,m7.C6,0.6260704161321662,3,5,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m7.C6,0.4985169251087703,1,5,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m7.C6,0.4459337915104796,1,5,FALSE,clone-species,between co-clusters,0
m7.Enterobacteriaceae,m7.C7,0.6199458191568423,3,5,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m7.C7,0.598194771561864,1,5,FALSE,clone-species,between co-clusters,0
m7.Paenibacillaceae,m7.C7,0.5405526539013649,1,5,FALSE,clone-species,between co-clusters,0
m8.C1,m7.C7,0.5389357053103736,1,5,FALSE,clone-clone,between co-clusters,0
m8.C2,m7.C7,0.5504689458998379,1,5,FALSE,clone-clone,between co-clusters,0
m8.C3,m7.C7,0.2218722990975842,3,5,FALSE,clone-clone,between co-clusters,0.00302114803625377
m8.C4,m7.C7,0.14459209065447465,5,5,TRUE,clone-clone,within co-cluster,0.11397058823529412
m8.C5,m7.C7,0.00822988936681135,5,5,TRUE,clone-clone,within co-cluster,0.5041551246537396
m8.C6,m7.C7,0.0979940658226699,5,5,TRUE,clone-clone,within co-cluster,0
m8.C7,m7.C7,0.25028491260229846,5,5,TRUE,clone-clone,within co-cluster,0.05
m8.Enterobacteriaceae,m7.C7,0.5821428883428196,3,5,FALSE,clone-species,between co-clusters,0
m8.Lactobacillaceae,m7.C7,0.5675561627104712,1,5,FALSE,clone-species,between co-clusters,0
m8.Paenibacillaceae,m7.C7,0.5384490378981404,1,5,FALSE,clone-species,between co-clusters,0
m7.Lactobacillaceae,m7.Enterobacteriaceae,0.6322398696817026,1,3,FALSE,species-species,between co-clusters,0
m7.Paenibacillaceae,m7.Enterobacteriaceae,0.6186091915598015,1,3,FALSE,species-species,between co-clusters,0
m8.C1,m7.Enterobacteriaceae,0.7051331790445174,1,3,FALSE,clone-species,between co-clusters,0
m8.C2,m7.Enterobacteriaceae,0.5368637117157742,1,3,FALSE,clone-species,between co-clusters,0
m8.C3,m7.Enterobacteriaceae,0.43502717363299703,3,3,TRUE,clone-species,within co-cluster,0
m8.C4,m7.Enterobacteriaceae,0.6340113578768085,5,3,FALSE,clone-species,between co-clusters,0
m8.C5,m7.Enterobacteriaceae,0.6129263625880728,5,3,FALSE,clone-species,between co-clusters,0
m8.C6,m7.Enterobacteriaceae,0.6373590419757771,5,3,FALSE,clone-species,between co-clusters,0
m8.C7,m7.Enterobacteriaceae,0.5619666600792081,5,3,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m7.Enterobacteriaceae,0.011332305112880414,3,3,TRUE,species-species,within co-cluster,0
m8.Lactobacillaceae,m7.Enterobacteriaceae,0.6199646360411311,1,3,FALSE,species-species,between co-clusters,0
m8.Paenibacillaceae,m7.Enterobacteriaceae,0.6342381999372917,1,3,FALSE,species-species,between co-clusters,0
m7.Paenibacillaceae,m7.Lactobacillaceae,0.24586486408558184,1,1,TRUE,species-species,within co-cluster,0
m8.C1,m7.Lactobacillaceae,0.22818593799718356,1,1,TRUE,clone-species,within co-cluster,0
m8.C2,m7.Lactobacillaceae,0.17052274182354432,1,1,TRUE,clone-species,within co-cluster,0
m8.C3,m7.Lactobacillaceae,0.5400974220341754,3,1,FALSE,clone-species,between co-clusters,0
m8.C4,m7.Lactobacillaceae,0.5797808108547043,5,1,FALSE,clone-species,between co-clusters,0
m8.C5,m7.Lactobacillaceae,0.5856144480804927,5,1,FALSE,clone-species,between co-clusters,0
m8.C6,m7.Lactobacillaceae,0.5414448160927633,5,1,FALSE,clone-species,between co-clusters,0
m8.C7,m7.Lactobacillaceae,0.595094729348481,5,1,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m7.Lactobacillaceae,0.6816376941275684,3,1,FALSE,species-species,between co-clusters,0
m8.Lactobacillaceae,m7.Lactobacillaceae,0.1098540229476418,1,1,TRUE,species-species,within co-cluster,0
m8.Paenibacillaceae,m7.Lactobacillaceae,0.20857197897593904,1,1,TRUE,species-species,within co-cluster,0
m8.C1,m7.Paenibacillaceae,0.03516248808129796,1,1,TRUE,clone-species,within co-cluster,0
m8.C2,m7.Paenibacillaceae,0.314342600280089,1,1,TRUE,clone-species,within co-cluster,0
m8.C3,m7.Paenibacillaceae,0.5547959303597176,3,1,FALSE,clone-species,between co-clusters,0
m8.C4,m7.Paenibacillaceae,0.5292169185824666,5,1,FALSE,clone-species,between co-clusters,0
m8.C5,m7.Paenibacillaceae,0.5349989049926269,5,1,FALSE,clone-species,between co-clusters,0
m8.C6,m7.Paenibacillaceae,0.48762796126064534,5,1,FALSE,clone-species,between co-clusters,0
m8.C7,m7.Paenibacillaceae,0.551083273567039,5,1,FALSE,clone-species,between co-clusters,0
m8.Enterobacteriaceae,m7.Paenibacillaceae,0.6730971518505666,3,1,FALSE,species-species,between co-clusters,0
m8.Lactobacillaceae,m7.Paenibacillaceae,0.16169393226967232,1,1,TRUE,species-species,within co-cluster,0
m8.Paenibacillaceae,m7.Paenibacillaceae,0.16295608257594885,1,1,TRUE,species-species,within co-cluster,0
m8.C2,m8.C1,0.21771064320940392,1,1,TRUE,clone-clone,within co-cluster,0
m8.C3,m8.C1,0.6227080673143155,3,1,FALSE,clone-clone,between co-clusters,0
m8.C4,m8.C1,0.5110532363241697,5,1,FALSE,clone-clone,between co-clusters,0
m8.C5,m8.C1,0.5243296519312308,5,1,FALSE,clone-clone,between co-clusters,0
